#processed=recalibrated
#recalibration_method=auto
#sample=pure water, later delay time (synthetic example)
m/z,intensity
30.701517,0.0072385
30.707993,0.0082665
30.714471,0.0079977
30.720949,0.0085757
30.727428,0.0079559
30.733907,0.0086988
30.740387,0.0083060
30.746868,0.0082701
30.753350,0.0088176
30.759832,0.0085906
30.766316,0.0084983
30.772799,0.0080008
30.779284,0.0092251
30.785769,0.0083385
30.792255,0.0077513
30.798741,0.0083789
30.805229,0.0077546
30.811717,0.0086279
30.818205,0.0094640
30.824695,0.0080881
30.831185,0.0086362
30.837676,0.0088457
30.844167,0.0076930
30.850659,0.0083518
30.857152,0.0083829
30.863646,0.0070000
30.870140,0.0089925
30.876635,0.0075945
30.883131,0.0074573
30.889627,0.0076769
30.896124,0.0085162
30.902622,0.0087937
30.909121,0.0085557
30.915620,0.0082686
30.922120,0.0084433
30.928620,0.0087499
30.935122,0.0084762
30.941624,0.0089280
30.948126,0.0081422
30.954630,0.0094348
30.961134,0.0081258
30.967639,0.0092077
30.974144,0.0082398
30.980650,0.0090116
30.987157,0.0088245
30.993665,0.0087080
31.000173,0.0078069
31.006682,0.0078890
31.013192,0.0084034
31.019703,0.0089075
31.026214,0.0085632
31.032726,0.0093828
31.039238,0.0089438
31.045752,0.0076264
31.052265,0.0083907
31.058780,0.0080071
31.065296,0.0086398
31.071812,0.0088033
31.078328,0.0074518
31.084846,0.0077676
31.091364,0.0070000
31.097883,0.0085380
31.104402,0.0089719
31.110923,0.0082044
31.117444,0.0085277
31.123965,0.0088765
31.130488,0.0089764
31.137011,0.0087665
31.143535,0.0097861
31.150059,0.0078533
31.156584,0.0092283
31.163110,0.0085881
31.169637,0.0085898
31.176164,0.0089217
31.182692,0.0086902
31.189221,0.0089425
31.195750,0.0089551
31.202280,0.0093998
31.208811,0.0090283
31.215343,0.0072528
31.221875,0.0081390
31.228408,0.0078823
31.234942,0.0077358
31.241476,0.0091332
31.248011,0.0081050
31.254547,0.0081938
31.261083,0.0090500
31.267620,0.0082339
31.274158,0.0079790
31.280697,0.0077915
31.287236,0.0080023
31.293776,0.0085406
31.300317,0.0085708
31.306858,0.0070316
31.313400,0.0072912
31.319943,0.0084154
31.326486,0.0087361
31.333030,0.0073575
31.339575,0.0092574
31.346121,0.0088027
31.352667,0.0075821
31.359214,0.0075849
31.365762,0.0092599
31.372310,0.0075156
31.378859,0.0088027
31.385409,0.0076713
31.391959,0.0083020
31.398511,0.0078865
31.405063,0.0074130
31.411615,0.0082183
31.418168,0.0091826
31.424722,0.0078746
31.431277,0.0094909
31.437833,0.0073068
31.444389,0.0081828
31.450946,0.0090346
31.457503,0.0078897
31.464061,0.0078913
31.470620,0.0087973
31.477180,0.0077939
31.483740,0.0082949
31.490301,0.0080936
31.496863,0.0086448
31.503425,0.0083245
31.509988,0.0083656
31.516552,0.0088403
31.523117,0.0089990
31.529682,0.0082539
31.536248,0.0085581
31.542815,0.0081157
31.549382,0.0098247
31.555950,0.0089781
31.562519,0.0086983
31.569088,0.0076438
31.575658,0.0082809
31.582229,0.0088354
31.588801,0.0080451
31.595373,0.0076037
31.601946,0.0093233
31.608520,0.0093030
31.615094,0.0088692
31.621669,0.0081447
31.628245,0.0090108
31.634821,0.0087758
31.641399,0.0073052
31.647976,0.0078437
31.654555,0.0083329
31.661134,0.0083759
31.667714,0.0085514
31.674295,0.0092765
31.680876,0.0090467
31.687458,0.0080289
31.694041,0.0078852
31.700625,0.0086005
31.707209,0.0088638
31.713794,0.0082439
31.720379,0.0083059
31.726966,0.0089304
31.733553,0.0085560
31.740141,0.0082199
31.746729,0.0085496
31.753318,0.0077585
31.759908,0.0086171
31.766498,0.0092117
31.773090,0.0082472
31.779682,0.0082508
31.786274,0.0080532
31.792868,0.0078390
31.799462,0.0089575
31.806056,0.0086668
31.812652,0.0074366
31.819248,0.0094374
31.825845,0.0076166
31.832442,0.0078923
31.839041,0.0081591
31.845640,0.0083303
31.852239,0.0085464
31.858840,0.0085145
31.865441,0.0085061
31.872042,0.0094629
31.878645,0.0099886
31.885248,0.0082785
31.891852,0.0081661
31.898456,0.0086882
31.905062,0.0088105
31.911668,0.0095589
31.918274,0.0084327
31.924882,0.0090951
31.931490,0.0096031
31.938099,0.0072766
31.944708,0.0079026
31.951318,0.0080418
31.957929,0.0082902
31.964541,0.0091650
31.971153,0.0090527
31.977766,0.0076170
31.984380,0.0072664
31.990994,0.0086135
31.997609,0.0074189
32.004225,0.0076662
32.010842,0.0088761
32.017459,0.0082417
32.024077,0.0087194
32.030695,0.0095160
32.037315,0.0087181
32.043935,0.0077079
32.050556,0.0081518
32.057177,0.0075940
32.063799,0.0089296
32.070422,0.0080250
32.077045,0.0085377
32.083670,0.0078670
32.090295,0.0097531
32.096920,0.0082965
32.103547,0.0080580
32.110174,0.0086158
32.116801,0.0088488
32.123430,0.0089925
32.130059,0.0082233
32.136689,0.0071761
32.143319,0.0087196
32.149951,0.0093445
32.156583,0.0077780
32.163215,0.0077414
32.169849,0.0081428
32.176483,0.0090697
32.183118,0.0081439
32.189753,0.0078831
32.196389,0.0081294
32.203026,0.0086411
32.209664,0.0086682
32.216302,0.0088474
32.222941,0.0084387
32.229581,0.0094228
32.236221,0.0085299
32.242862,0.0082190
32.249504,0.0080432
32.256146,0.0077822
32.262790,0.0091628
32.269434,0.0090110
32.276078,0.0085864
32.282724,0.0082676
32.289370,0.0086552
32.296016,0.0082692
32.302664,0.0082736
32.309312,0.0083244
32.315961,0.0077144
32.322610,0.0078029
32.329260,0.0081838
32.335911,0.0088221
32.342563,0.0091804
32.349215,0.0070000
32.355868,0.0083156
32.362522,0.0096007
32.369177,0.0088995
32.375832,0.0077444
32.382487,0.0081472
32.389144,0.0087372
32.395801,0.0081706
32.402459,0.0089845
32.409118,0.0095256
32.415777,0.0081283
32.422437,0.0084316
32.429098,0.0072065
32.435760,0.0086698
32.442422,0.0081488
32.449085,0.0085640
32.455748,0.0096056
32.462412,0.0079454
32.469077,0.0083391
32.475743,0.0084635
32.482410,0.0076035
32.489077,0.0079325
32.495744,0.0089374
32.502413,0.0091183
32.509082,0.0085561
32.515752,0.0088372
32.522423,0.0080587
32.529094,0.0077280
32.535766,0.0091938
32.542439,0.0078448
32.549112,0.0086745
32.555786,0.0086732
32.562461,0.0089557
32.569136,0.0076315
32.575813,0.0072954
32.582490,0.0076290
32.589167,0.0096419
32.595846,0.0082035
32.602525,0.0091978
32.609204,0.0090400
32.615885,0.0085653
32.622566,0.0079956
32.629248,0.0095421
32.635930,0.0078725
32.642613,0.0079210
32.649297,0.0095935
32.655982,0.0106799
32.662667,0.0086289
32.669353,0.0082729
32.676040,0.0073590
32.682728,0.0083450
32.689416,0.0083061
32.696105,0.0093377
32.702794,0.0080867
32.709485,0.0094757
32.716176,0.0079958
32.722867,0.0084338
32.729560,0.0073179
32.736253,0.0089193
32.742946,0.0080793
32.749641,0.0081542
32.756336,0.0084263
32.763032,0.0088170
32.769729,0.0083563
32.776426,0.0082300
32.783124,0.0098603
32.789823,0.0084218
32.796522,0.0082790
32.803222,0.0090027
32.809923,0.0081777
32.816624,0.0088863
32.823327,0.0092236
32.830029,0.0077616
32.836733,0.0087044
32.843437,0.0081656
32.850142,0.0081631
32.856848,0.0082847
32.863555,0.0092922
32.870262,0.0087247
32.876969,0.0095286
32.883678,0.0071917
32.890387,0.0091342
32.897097,0.0092944
32.903808,0.0085582
32.910519,0.0097697
32.917231,0.0085568
32.923944,0.0088414
32.930657,0.0089977
32.937372,0.0086047
32.944086,0.0083519
32.950802,0.0073824
32.957518,0.0082728
32.964235,0.0092243
32.970953,0.0083293
32.977671,0.0080832
32.984390,0.0082959
32.991110,0.0092326
32.997830,0.0078294
33.004552,0.0084103
33.011274,0.0087180
33.017996,0.0087991
33.024719,0.0087317
33.031443,0.0095384
33.038168,0.0079442
33.044893,0.0094266
33.051620,0.0089107
33.058346,0.0081837
33.065074,0.0095952
33.071802,0.0086178
33.078531,0.0076232
33.085260,0.0081805
33.091991,0.0094951
33.098722,0.0086328
33.105453,0.0092290
33.112186,0.0077771
33.118919,0.0089409
33.125653,0.0070000
33.132387,0.0092561
33.139123,0.0081212
33.145858,0.0073450
33.152595,0.0080354
33.159332,0.0083889
33.166070,0.0088790
33.172809,0.0080867
33.179549,0.0083018
33.186289,0.0088803
33.193030,0.0081530
33.199771,0.0095191
33.206513,0.0081432
33.213256,0.0079493
33.220000,0.0083935
33.226744,0.0071255
33.233489,0.0094787
33.240235,0.0086959
33.246982,0.0084269
33.253729,0.0088894
33.260477,0.0086380
33.267225,0.0088015
33.273974,0.0081204
33.280724,0.0085763
33.287475,0.0086206
33.294226,0.0088145
33.300979,0.0077260
33.307731,0.0073954
33.314485,0.0081505
33.321239,0.0088949
33.327994,0.0077189
33.334749,0.0095866
33.341506,0.0080586
33.348263,0.0084736
33.355020,0.0084425
33.361779,0.0084445
33.368538,0.0081439
33.375298,0.0083776
33.382058,0.0083771
33.388820,0.0086956
33.395581,0.0093176
33.402344,0.0094575
33.409107,0.0085407
33.415871,0.0073433
33.422636,0.0074884
33.429402,0.0077797
33.436168,0.0070000
33.442934,0.0083430
33.449702,0.0092893
33.456470,0.0095246
33.463239,0.0087732
33.470009,0.0087040
33.476779,0.0088149
33.483550,0.0091693
33.490322,0.0087577
33.497094,0.0087587
33.503868,0.0084092
33.510641,0.0077515
33.517416,0.0092303
33.524191,0.0070000
33.530967,0.0076112
33.537744,0.0082685
33.544521,0.0075173
33.551299,0.0082900
33.558078,0.0081959
33.564857,0.0076312
33.571638,0.0089864
33.578419,0.0087384
33.585200,0.0084212
33.591982,0.0088370
33.598765,0.0086996
33.605549,0.0079939
33.612333,0.0081900
33.619119,0.0080571
33.625904,0.0070000
33.632691,0.0076171
33.639478,0.0082518
33.646266,0.0080010
33.653055,0.0082113
33.659844,0.0090899
33.666634,0.0081427
33.673425,0.0088470
33.680216,0.0081968
33.687008,0.0087373
33.693801,0.0080726
33.700594,0.0098673
33.707389,0.0087407
33.714184,0.0084837
33.720979,0.0087969
33.727776,0.0080065
33.734573,0.0081781
33.741370,0.0086068
33.748169,0.0085805
33.754968,0.0071105
33.761768,0.0082106
33.768568,0.0074118
33.775369,0.0093014
33.782171,0.0077301
33.788974,0.0080582
33.795777,0.0084818
33.802581,0.0077556
33.809386,0.0074881
33.816192,0.0085067
33.822998,0.0084919
33.829805,0.0094413
33.836612,0.0087240
33.843421,0.0089064
33.850230,0.0075360
33.857039,0.0085341
33.863850,0.0090534
33.870661,0.0091908
33.877472,0.0082390
33.884285,0.0076511
33.891098,0.0093440
33.897912,0.0090190
33.904727,0.0085469
33.911542,0.0094883
33.918358,0.0080336
33.925175,0.0098746
33.931992,0.0080734
33.938810,0.0086202
33.945629,0.0074357
33.952448,0.0079049
33.959269,0.0081213
33.966090,0.0087203
33.972911,0.0073849
33.979733,0.0084621
33.986556,0.0084781
33.993380,0.0081188
34.000205,0.0087208
34.007030,0.0092057
34.013856,0.0098606
34.020682,0.0120520
34.027509,0.0133242
34.034337,0.0119395
34.041166,0.0130826
34.047995,0.0115882
34.054825,0.0123620
34.061656,0.0119921
34.068487,0.0104785
34.075320,0.0099785
34.082153,0.0099737
34.088986,0.0078795
34.095820,0.0083307
34.102655,0.0084994
34.109491,0.0087124
34.116327,0.0091771
34.123164,0.0081125
34.130002,0.0088468
34.136841,0.0091825
34.143680,0.0088581
34.150520,0.0086307
34.157360,0.0089977
34.164202,0.0074349
34.171044,0.0081213
34.177886,0.0088683
34.184730,0.0084874
34.191574,0.0089936
34.198418,0.0078229
34.205264,0.0085141
34.212110,0.0087560
34.218957,0.0085058
34.225805,0.0075734
34.232653,0.0083776
34.239502,0.0089030
34.246352,0.0090056
34.253202,0.0080596
34.260053,0.0090574
34.266905,0.0076148
34.273758,0.0088078
34.280611,0.0082257
34.287465,0.0080260
34.294319,0.0076526
34.301175,0.0078371
34.308031,0.0077283
34.314887,0.0095732
34.321745,0.0093660
34.328603,0.0076438
34.335462,0.0091808
34.342321,0.0077282
34.349182,0.0085293
34.356043,0.0080744
34.362904,0.0086156
34.369767,0.0083411
34.376630,0.0081124
34.383493,0.0083583
34.390358,0.0077380
34.397223,0.0083537
34.404089,0.0082587
34.410956,0.0078341
34.417823,0.0085404
34.424691,0.0088457
34.431559,0.0096767
34.438429,0.0088104
34.445299,0.0078419
34.452170,0.0080834
34.459041,0.0087456
34.465913,0.0080793
34.472786,0.0083769
34.479660,0.0078409
34.486534,0.0076640
34.493409,0.0090861
34.500285,0.0076022
34.507161,0.0081964
34.514038,0.0088833
34.520916,0.0085061
34.527795,0.0089193
34.534674,0.0075306
34.541554,0.0080605
34.548434,0.0078462
34.555316,0.0083573
34.562198,0.0088576
34.569080,0.0082124
34.575964,0.0080335
34.582848,0.0086055
34.589733,0.0080089
34.596618,0.0082279
34.603505,0.0075291
34.610392,0.0071746
34.617279,0.0080272
34.624168,0.0088238
34.631057,0.0081278
34.637946,0.0086144
34.644837,0.0083532
34.651728,0.0072895
34.658620,0.0078247
34.665512,0.0093941
34.672406,0.0091200
34.679300,0.0092074
34.686194,0.0085121
34.693090,0.0085335
34.699986,0.0096645
34.706882,0.0083864
34.713780,0.0084487
34.720678,0.0070000
34.727577,0.0090323
34.734477,0.0091800
34.741377,0.0084546
34.748278,0.0084916
34.755179,0.0077776
34.762082,0.0079323
34.768985,0.0090802
34.775889,0.0082772
34.782793,0.0086431
34.789698,0.0074809
34.796604,0.0075280
34.803511,0.0079715
34.810418,0.0090398
34.817326,0.0072232
34.824235,0.0078850
34.831144,0.0084281
34.838055,0.0084576
34.844965,0.0079285
34.851877,0.0082051
34.858789,0.0071253
34.865702,0.0082294
34.872616,0.0082662
34.879530,0.0084039
34.886445,0.0080086
34.893361,0.0072106
34.900277,0.0081315
34.907194,0.0081171
34.914112,0.0077958
34.921031,0.0079894
34.927950,0.0080410
34.934870,0.0079233
34.941791,0.0079521
34.948712,0.0081245
34.955634,0.0086501
34.962557,0.0091332
34.969480,0.0083926
34.976404,0.0083903
34.983329,0.0084363
34.990255,0.0093438
34.997181,0.0091996
35.004108,0.0080531
35.011036,0.0079163
35.017964,0.0091033
35.024893,0.0088815
35.031823,0.0079654
35.038754,0.0080224
35.045685,0.0088667
35.052617,0.0080521
35.059549,0.0085525
35.066482,0.0074207
35.073416,0.0086555
35.080351,0.0073305
35.087287,0.0073738
35.094223,0.0081821
35.101160,0.0079178
35.108097,0.0084490
35.115035,0.0074821
35.121974,0.0082323
35.128914,0.0075753
35.135854,0.0089825
35.142795,0.0104111
35.149737,0.0076674
35.156679,0.0082127
35.163622,0.0076753
35.170566,0.0085672
35.177511,0.0080630
35.184456,0.0079631
35.191402,0.0084061
35.198349,0.0080596
35.205296,0.0077552
35.212244,0.0081439
35.219193,0.0087970
35.226142,0.0080186
35.233092,0.0092974
35.240043,0.0081878
35.246995,0.0074628
35.253947,0.0083171
35.260900,0.0087439
35.267854,0.0090519
35.274808,0.0070824
35.281763,0.0078524
35.288719,0.0092862
35.295675,0.0087670
35.302632,0.0096050
35.309590,0.0081980
35.316549,0.0087809
35.323508,0.0076275
35.330468,0.0080684
35.337429,0.0084216
35.344390,0.0091533
35.351352,0.0088318
35.358315,0.0078322
35.365279,0.0084040
35.372243,0.0080649
35.379208,0.0087052
35.386173,0.0080999
35.393140,0.0101453
35.400107,0.0091611
35.407074,0.0081298
35.414043,0.0079397
35.421012,0.0091636
35.427982,0.0084899
35.434952,0.0087203
35.441924,0.0079578
35.448896,0.0099196
35.455868,0.0081596
35.462841,0.0084118
35.469816,0.0086983
35.476790,0.0089505
35.483766,0.0087613
35.490742,0.0080533
35.497719,0.0088434
35.504696,0.0085568
35.511674,0.0090997
35.518653,0.0091389
35.525633,0.0073553
35.532613,0.0082762
35.539594,0.0082598
35.546576,0.0087132
35.553559,0.0079168
35.560542,0.0080404
35.567526,0.0092524
35.574510,0.0087145
35.581496,0.0088663
35.588482,0.0075388
35.595468,0.0075398
35.602456,0.0079630
35.609444,0.0087376
35.616433,0.0079078
35.623422,0.0078207
35.630412,0.0094403
35.637403,0.0085662
35.644395,0.0080669
35.651387,0.0086864
35.658380,0.0079702
35.665374,0.0078180
35.672368,0.0087254
35.679363,0.0076519
35.686359,0.0096470
35.693356,0.0087460
35.700353,0.0081284
35.707351,0.0077341
35.714349,0.0070000
35.721349,0.0098801
35.728349,0.0093907
35.735349,0.0090944
35.742351,0.0082486
35.749353,0.0080668
35.756356,0.0087359
35.763359,0.0096432
35.770364,0.0084842
35.777368,0.0096896
35.784374,0.0083707
35.791380,0.0085737
35.798387,0.0077665
35.805395,0.0080706
35.812404,0.0083662
35.819413,0.0085160
35.826423,0.0079385
35.833433,0.0074168
35.840445,0.0076595
35.847457,0.0092276
35.854469,0.0080468
35.861483,0.0077198
35.868497,0.0090096
35.875511,0.0082627
35.882527,0.0085468
35.889543,0.0081901
35.896560,0.0090617
35.903578,0.0086385
35.910596,0.0079944
35.917615,0.0081698
35.924634,0.0078086
35.931655,0.0080660
35.938676,0.0080494
35.945698,0.0082215
35.952720,0.0082773
35.959743,0.0076025
35.966767,0.0074924
35.973792,0.0082262
35.980817,0.0087789
35.987843,0.0095493
35.994870,0.0115659
36.001897,0.0134031
36.008926,0.0183934
36.015954,0.0269803
36.022984,0.0365973
36.030014,0.0476147
36.037045,0.0565432
36.044077,0.0580296
36.051109,0.0566046
36.058142,0.0514883
36.065176,0.0444743
36.072210,0.0363337
36.079245,0.0303883
36.086281,0.0240413
36.093318,0.0179497
36.100355,0.0141466
36.107393,0.0126600
36.114432,0.0095921
36.121471,0.0080774
36.128511,0.0090210
36.135552,0.0087632
36.142593,0.0080180
36.149636,0.0078504
36.156678,0.0084208
36.163722,0.0087862
36.170766,0.0085614
36.177811,0.0080507
36.184857,0.0092381
36.191903,0.0086706
36.198950,0.0085210
36.205998,0.0085848
36.213047,0.0080229
36.220096,0.0083420
36.227146,0.0084704
36.234196,0.0082107
36.241248,0.0089438
36.248300,0.0072240
36.255352,0.0078685
36.262406,0.0085311
36.269460,0.0089591
36.276515,0.0075489
36.283570,0.0081995
36.290626,0.0084324
36.297683,0.0088673
36.304741,0.0074922
36.311799,0.0079182
36.318858,0.0070384
36.325918,0.0087933
36.332978,0.0078096
36.340040,0.0095705
36.347101,0.0073510
36.354164,0.0082982
36.361227,0.0081731
36.368291,0.0087763
36.375356,0.0078505
36.382421,0.0079940
36.389487,0.0072368
36.396554,0.0087067
36.403621,0.0086430
36.410690,0.0075085
36.417758,0.0089183
36.424828,0.0073721
36.431898,0.0093600
36.438969,0.0080343
36.446041,0.0084604
36.453113,0.0091786
36.460186,0.0089447
36.467260,0.0081683
36.474335,0.0086105
36.481410,0.0082697
36.488486,0.0091299
36.495562,0.0084933
36.502640,0.0092040
36.509717,0.0085095
36.516796,0.0086705
36.523876,0.0090064
36.530956,0.0082096
36.538036,0.0083891
36.545118,0.0078494
36.552200,0.0089322
36.559283,0.0090099
36.566367,0.0078892
36.573451,0.0070943
36.580536,0.0085564
36.587622,0.0085181
36.594708,0.0076489
36.601795,0.0087269
36.608883,0.0083076
36.615972,0.0085256
36.623061,0.0083398
36.630151,0.0089870
36.637241,0.0085259
36.644333,0.0079569
36.651425,0.0081913
36.658518,0.0080923
36.665611,0.0078872
36.672705,0.0080202
36.679800,0.0080107
36.686896,0.0077313
36.693992,0.0095116
36.701089,0.0082732
36.708186,0.0080834
36.715285,0.0091358
36.722384,0.0079038
36.729484,0.0097027
36.736584,0.0086505
36.743685,0.0084140
36.750787,0.0084048
36.757890,0.0070000
36.764993,0.0078905
36.772097,0.0077462
36.779202,0.0085353
36.786307,0.0083482
36.793413,0.0073420
36.800520,0.0071470
36.807627,0.0086173
36.814736,0.0080027
36.821844,0.0086858
36.828954,0.0086581
36.836064,0.0089844
36.843175,0.0079266
36.850287,0.0077382
36.857399,0.0092455
36.864513,0.0075132
36.871626,0.0080797
36.878741,0.0076973
36.885856,0.0084525
36.892972,0.0078870
36.900089,0.0090443
36.907206,0.0091686
36.914324,0.0092144
36.921443,0.0072238
36.928562,0.0085890
36.935682,0.0086407
36.942803,0.0082832
36.949925,0.0086834
36.957047,0.0079750
36.964170,0.0076816
36.971294,0.0083171
36.978418,0.0103419
36.985543,0.0083844
36.992669,0.0085518
36.999795,0.0096158
37.006922,0.0087463
37.014050,0.0095134
37.021179,0.0108074
37.028308,0.0113669
37.035438,0.0126512
37.042569,0.0109095
37.049700,0.0125728
37.056832,0.0097598
37.063965,0.0106328
37.071098,0.0107558
37.078233,0.0089390
37.085367,0.0088954
37.092503,0.0081971
37.099639,0.0086840
37.106776,0.0085712
37.113914,0.0083911
37.121052,0.0077486
37.128192,0.0070000
37.135331,0.0080334
37.142472,0.0080135
37.149613,0.0070000
37.156755,0.0070000
37.163898,0.0082625
37.171041,0.0075953
37.178185,0.0086690
37.185330,0.0079897
37.192475,0.0078407
37.199621,0.0071556
37.206768,0.0082982
37.213916,0.0084004
37.221064,0.0079104
37.228213,0.0085630
37.235362,0.0084798
37.242513,0.0090301
37.249664,0.0089224
37.256815,0.0077888
37.263968,0.0080345
37.271121,0.0075146
37.278275,0.0078769
37.285429,0.0084460
37.292585,0.0078584
37.299741,0.0075949
37.306897,0.0087903
37.314055,0.0073922
37.321213,0.0090881
37.328371,0.0081977
37.335531,0.0084796
37.342691,0.0078524
37.349852,0.0087540
37.357014,0.0083653
37.364176,0.0084093
37.371339,0.0088476
37.378503,0.0075765
37.385667,0.0083175
37.392832,0.0087052
